,id,name,Crimes Total,Robbery,Street Robbery,Physical Injuries Total,Dangerous Injuries,Threats and Stalking,Theft Total,Theft of Cars,Theft From Cars,Theft of Bicycle,Burglary,Arson Total,Arson Starting,Damage to Property Total,Damage to Property by Graffiti,Drug Offences,Neighborhood Crimes,Year
140,113006,Fennpfuhl,7752.0,78.0,44.0,781.0,147.0,228.0,3537.0,228.0,759.0,578.0,137.0,53.0,12.0,962.0,225.0,75.0,1859.0,2013
141,113006,Fennpfuhl,8506.0,68.0,34.0,783.0,146.0,276.0,3865.0,421.0,1000.0,545.0,223.0,15.0,9.0,963.0,207.0,108.0,1904.0,2014
142,113006,Fennpfuhl,9169.0,74.0,43.0,567.0,108.0,200.0,4464.0,317.0,1004.0,690.0,277.0,37.0,15.0,1004.0,246.0,111.0,1798.0,2015
143,113006,Fennpfuhl,10516.0,80.0,52.0,852.0,165.0,319.0,5031.0,429.0,1379.0,742.0,291.0,83.0,15.0,1103.0,214.0,70.0,2151.0,2016
144,113006,Fennpfuhl,8978.0,103.0,82.0,738.0,148.0,266.0,3999.0,251.0,1086.0,451.0,218.0,54.0,15.0,1022.0,236.0,88.0,1821.0,2017
145,113006,Fennpfuhl,8968.0,39.0,24.0,963.0,236.0,343.0,3408.0,224.0,692.0,483.0,143.0,60.0,18.0,915.0,137.0,134.0,1968.0,2018
146,113006,Fennpfuhl,7868.0,62.0,29.0,917.0,168.0,283.0,3020.0,174.0,507.0,389.0,133.0,71.0,27.0,1026.0,168.0,133.0,1997.0,2019
147,113006,Fennpfuhl,8856.0,94.0,65.0,938.0,162.0,286.0,4010.0,150.0,767.0,569.0,127.0,47.0,18.0,1162.0,298.0,133.0,2223.0,2020
148,113006,Fennpfuhl,7881.0,86.0,63.0,751.0,185.0,301.0,3218.0,131.0,673.0,358.0,80.0,80.0,42.0,1138.0,369.0,140.0,1660.0,2021
149,113006,Fennpfuhl,9066.06324203597,102.85647114141300,79.34642059480430,881.6268954978250,223.34548019278200,343.8344892441520,4411.073233807450,246.85553073939100,884.5656518161510,399.6708592923480,152.81532855295600,58.77512636652170,23.510050546608700,1125.5436699188900,235.10050546608700,123.42776536969600,2383.3313741624500,2022
150,25007,Frankfurter Allee Nord,14086.0,101.0,51.0,979.0,265.0,272.0,6220.0,272.0,486.0,1370.0,275.0,101.0,47.0,1432.0,207.0,217.0,2918.0,2013
151,25007,Frankfurter Allee Nord,16001.0,57.0,32.0,1024.0,231.0,302.0,7359.0,256.0,690.0,1664.0,249.0,96.0,36.0,1881.0,260.0,213.0,3441.0,2014
152,25007,Frankfurter Allee Nord,16064.0,97.0,52.0,1108.0,330.0,271.0,7338.0,184.0,469.0,1375.0,208.0,135.0,63.0,1924.0,469.0,243.0,3709.0,2015
153,25007,Frankfurter Allee Nord,17146.0,101.0,41.0,1088.0,308.0,335.0,7666.0,115.0,659.0,1717.0,213.0,183.0,51.0,2106.0,439.0,483.0,3630.0,2016
154,25007,Frankfurter Allee Nord,14537.0,86.0,40.0,1060.0,334.0,252.0,6272.0,96.0,609.0,1248.0,185.0,93.0,36.0,1709.0,454.0,417.0,2848.0,2017
155,25007,Frankfurter Allee Nord,13533.0,75.0,42.0,1269.0,392.0,317.0,5848.0,121.0,486.0,1286.0,157.0,52.0,16.0,1743.0,444.0,303.0,2624.0,2018
156,25007,Frankfurter Allee Nord,13157.0,97.0,48.0,1187.0,342.0,300.0,5734.0,106.0,258.0,1132.0,158.0,155.0,29.0,1925.0,381.0,377.0,3863.0,2019
157,25007,Frankfurter Allee Nord,12902.0,77.0,42.0,1018.0,291.0,282.0,5190.0,109.0,359.0,1040.0,122.0,166.0,42.0,2433.0,455.0,477.0,3153.0,2020
158,25007,Frankfurter Allee Nord,12911.0,83.0,42.0,1103.0,353.0,401.0,5148.0,71.0,375.0,814.0,106.0,192.0,51.0,2048.0,455.0,346.0,3087.0,2021
159,25007,Frankfurter Allee Nord,11843.649861988000,88.83530568863230,44.41765284431610,1024.7787049081500,276.02398553253600,475.9034233319590,5323.772962340180,114.21682159967000,355.34122275452900,974.0156730860750,104.69875313303100,95.1806846663917,34.89958437767700,1725.9430819505700,301.4055014435740,320.4416383768520,2699.9587550366400,2022
160,112004,Alt-Hohenschönhausen Nord,11955.0,96.0,22.0,808.0,141.0,311.0,6170.0,178.0,1038.0,274.0,326.0,67.0,37.0,1387.0,245.0,96.0,2366.0,2013
161,112004,Alt-Hohenschönhausen Nord,9756.0,73.0,44.0,878.0,190.0,263.0,5218.0,183.0,673.0,337.0,403.0,51.0,7.0,790.0,81.0,88.0,1771.0,2014
162,112004,Alt-Hohenschönhausen Nord,12050.0,113.0,42.0,972.0,268.0,268.0,6546.0,113.0,733.0,472.0,754.0,35.0,14.0,1022.0,56.0,113.0,2347.0,2015
163,112004,Alt-Hohenschönhausen Nord,11503.0,46.0,13.0,1134.0,192.0,331.0,6040.0,206.0,796.0,398.0,444.0,46.0,20.0,902.0,80.0,179.0,2320.0,2016
164,112004,Alt-Hohenschönhausen Nord,9897.0,75.0,44.0,1073.0,188.0,257.0,4660.0,201.0,759.0,439.0,332.0,50.0,6.0,916.0,182.0,157.0,2051.0,2017
165,112004,Alt-Hohenschönhausen Nord,10183.0,49.0,12.0,1279.0,307.0,467.0,4255.0,160.0,578.0,264.0,258.0,74.0,43.0,1211.0,430.0,197.0,2257.0,2018
166,112004,Alt-Hohenschönhausen Nord,10828.0,98.0,49.0,1167.0,238.0,385.0,5365.0,208.0,800.0,373.0,214.0,43.0,37.0,1045.0,79.0,147.0,2811.0,2019
167,112004,Alt-Hohenschönhausen Nord,11629.0,90.0,48.0,1105.0,210.0,408.0,5472.0,126.0,1129.0,402.0,198.0,132.0,24.0,1123.0,180.0,264.0,2253.0,2020
168,112004,Alt-Hohenschönhausen Nord,10928.0,47.0,6.0,1264.0,226.0,546.0,4529.0,148.0,1074.0,332.0,166.0,137.0,53.0,1110.0,119.0,338.0,2659.0,2021
169,112004,Alt-Hohenschönhausen Nord,11617.793970735100,152.78838808250600,117.52952929423500,1192.924722336490,299.7002997003000,640.5359346535820,5083.152141975670,123.40600575894700,1016.6304283951300,299.7002997003000,276.19439384145300,47.01181171769410,29.382382323558800,987.2480460715760,182.17077040606500,158.6648645472180,2897.1028971029000,2022
170,76013,Marienfelde Süd,9950.0,44.0,22.0,808.0,200.0,400.0,5116.0,74.0,623.0,215.0,171.0,67.0,15.0,771.0,89.0,171.0,2269.0,2013
171,76013,Marienfelde Süd,9150.0,44.0,22.0,680.0,132.0,234.0,4586.0,154.0,680.0,307.0,95.0,80.0,44.0,944.0,73.0,154.0,1792.0,2014
172,76013,Marienfelde Süd,8886.0,57.0,21.0,719.0,135.0,328.0,4308.0,107.0,506.0,285.0,164.0,78.0,28.0,926.0,64.0,185.0,2015.0,2015
173,76013,Marienfelde Süd,8141.0,49.0,14.0,953.0,175.0,343.0,3713.0,182.0,560.0,273.0,105.0,56.0,0.0,799.0,42.0,203.0,1864.0,2016
174,76013,Marienfelde Süd,7765.0,63.0,7.0,695.0,97.0,403.0,3056.0,188.0,570.0,125.0,153.0,83.0,42.0,1007.0,97.0,188.0,1924.0,2017
175,76013,Marienfelde Süd,7812.0,76.0,48.0,763.0,158.0,358.0,3452.0,110.0,612.0,199.0,124.0,55.0,28.0,715.0,158.0,138.0,1877.0,2018
176,76013,Marienfelde Süd,7389.0,41.0,14.0,845.0,234.0,351.0,3093.0,117.0,481.0,323.0,69.0,62.0,27.0,804.0,117.0,103.0,1925.0,2019
177,76013,Marienfelde Süd,8120.0,41.0,35.0,835.0,228.0,338.0,3991.0,69.0,587.0,90.0,62.0,28.0,0.0,746.0,35.0,255.0,2451.0,2020
178,76013,Marienfelde Süd,7988.0,63.0,28.0,772.0,146.0,424.0,3563.0,56.0,619.0,188.0,77.0,63.0,14.0,835.0,42.0,209.0,1788.0,2021
179,76013,Marienfelde Süd,8626.576545188490,62.71339976308270,55.7452442338513,1135.8093512647200,236.91728799386800,634.1021531600590,3275.0330987387600,167.2357327015540,592.29321998467,90.58602188000840,69.68155529231410,55.7452442338513,13.936311058462800,1135.8093512647200,20.904466587694200,188.14019928924800,2752.421434046410,2022
180,36014,Prenzlauer Berg Ost,16937.0,165.0,77.0,999.0,242.0,262.0,8633.0,169.0,1128.0,1285.0,173.0,68.0,24.0,1922.0,951.0,250.0,2397.0,2013
181,36014,Prenzlauer Berg Ost,16887.0,107.0,59.0,919.0,234.0,234.0,8927.0,360.0,1192.0,1358.0,305.0,40.0,16.0,2099.0,879.0,190.0,2661.0,2014
182,36014,Prenzlauer Berg Ost,18684.0,121.0,62.0,903.0,202.0,280.0,10974.0,222.0,1651.0,1515.0,296.0,66.0,35.0,2044.0,1005.0,167.0,3049.0,2015
183,36014,Prenzlauer Berg Ost,18794.0,137.0,76.0,1168.0,289.0,301.0,10396.0,247.0,1358.0,1693.0,419.0,84.0,15.0,2146.0,1008.0,232.0,2846.0,2016
184,36014,Prenzlauer Berg Ost,15931.0,124.0,79.0,1101.0,258.0,352.0,7703.0,251.0,1333.0,1131.0,285.0,116.0,52.0,1768.0,839.0,198.0,2490.0,2017
185,36014,Prenzlauer Berg Ost,16641.0,137.0,56.0,1372.0,289.0,286.0,7781.0,215.0,682.0,1146.0,252.0,119.0,45.0,1613.0,656.0,267.0,2600.0,2018
186,36014,Prenzlauer Berg Ost,15320.0,125.0,77.0,1196.0,231.0,451.0,7478.0,257.0,605.0,1101.0,264.0,81.0,26.0,1761.0,642.0,338.0,2943.0,2019
187,36014,Prenzlauer Berg Ost,16421.0,165.0,110.0,1299.0,319.0,440.0,8410.0,169.0,950.0,1024.0,191.0,99.0,33.0,2106.0,826.0,294.0,3314.0,2020
188,36014,Prenzlauer Berg Ost,15105.0,198.0,129.0,1304.0,397.0,411.0,7235.0,125.0,1039.0,1054.0,114.0,110.0,48.0,1807.0,657.0,364.0,2864.0,2021
189,36014,Prenzlauer Berg Ost,15843.592115562500,199.24571265921900,160.1081619583010,1369.8142745321300,451.8608126378710,533.6938731943360,8144.168504945560,156.5502028036720,1035.3661139970100,1035.3661139970100,199.24571265921900,120.97061125738300,32.02163239166010,1622.4293745107800,444.7448943286130,394.9334661638080,3251.9746673308200,2022
190,94013,Köpenick Süd,4374.0,0.0,0.0,400.0,53.0,169.0,1725.0,89.0,676.0,213.0,53.0,89.0,18.0,800.0,169.0,44.0,951.0,2013
191,94013,Köpenick Süd,5111.0,18.0,9.0,354.0,80.0,186.0,2644.0,124.0,1008.0,336.0,115.0,106.0,18.0,840.0,97.0,44.0,1070.0,2014
192,94013,Köpenick Süd,4631.0,0.0,0.0,316.0,62.0,149.0,2214.0,185.0,439.0,483.0,114.0,141.0,9.0,580.0,9.0,44.0,958.0,2015
193,94013,Köpenick Süd,4206.0,9.0,9.0,495.0,87.0,113.0,1990.0,174.0,400.0,539.0,104.0,87.0,43.0,539.0,96.0,26.0,965.0,2016
194,94013,Köpenick Süd,3916.0,17.0,17.0,333.0,68.0,145.0,1419.0,145.0,368.0,205.0,248.0,17.0,0.0,633.0,77.0,86.0,847.0,2017
195,94013,Köpenick Süd,4298.0,0.0,0.0,346.0,51.0,152.0,1618.0,84.0,329.0,287.0,287.0,152.0,17.0,607.0,59.0,42.0,927.0,2018
196,94013,Köpenick Süd,3853.0,17.0,8.0,375.0,42.0,100.0,1359.0,75.0,267.0,192.0,242.0,117.0,75.0,450.0,42.0,67.0,909.0,2019
197,94013,Köpenick Süd,3873.0,17.0,17.0,349.0,17.0,175.0,1529.0,108.0,341.0,266.0,175.0,25.0,0.0,482.0,8.0,108.0,1039.0,2020
198,94013,Köpenick Süd,3899.0,0.0,0.0,399.0,58.0,183.0,1380.0,67.0,258.0,274.0,175.0,25.0,25.0,515.0,50.0,191.0,865.0,2021
199,94013,Köpenick Süd,3725.473963076410,0.0,0.0,438.77804454011100,91.06714131964570,165.57662058117400,1556.420233463040,99.34597234870440,231.80726881364400,248.36493087176100,124.18246543588000,49.67298617435220,33.11532411623480,447.0568755691700,74.50947926152830,66.23064823246960,902.392582167398,2022
200,75010,Mariendorf Nord,8016.0,107.0,53.0,782.0,150.0,364.0,3338.0,197.0,852.0,244.0,281.0,47.0,17.0,926.0,164.0,217.0,2245.0,2013
201,75010,Mariendorf Nord,7098.0,86.0,53.0,701.0,145.0,288.0,3001.0,152.0,882.0,231.0,235.0,43.0,23.0,833.0,122.0,165.0,1824.0,2014
202,75010,Mariendorf Nord,7733.0,72.0,39.0,587.0,151.0,184.0,4114.0,148.0,800.0,288.0,184.0,39.0,20.0,685.0,105.0,105.0,1485.0,2015
203,75010,Mariendorf Nord,7446.0,62.0,16.0,678.0,150.0,306.0,3319.0,192.0,760.0,316.0,267.0,62.0,29.0,906.0,160.0,163.0,1832.0,2016
204,75010,Mariendorf Nord,7203.0,61.0,23.0,726.0,161.0,271.0,3256.0,177.0,978.0,307.0,200.0,45.0,13.0,707.0,77.0,152.0,1736.0,2017
205,75010,Mariendorf Nord,7692.0,64.0,38.0,700.0,131.0,239.0,3327.0,80.0,732.0,325.0,252.0,64.0,25.0,863.0,140.0,153.0,1834.0,2018
206,75010,Mariendorf Nord,8243.0,72.0,38.0,698.0,116.0,538.0,3367.0,110.0,767.0,358.0,349.0,31.0,13.0,726.0,82.0,170.0,2248.0,2019
207,75010,Mariendorf Nord,7808.0,50.0,25.0,772.0,163.0,439.0,3714.0,91.0,696.0,242.0,213.0,38.0,31.0,703.0,78.0,141.0,2531.0,2020
208,75010,Mariendorf Nord,7474.0,29.0,16.0,577.0,127.0,469.0,3377.0,130.0,818.0,244.0,95.0,32.0,25.0,669.0,51.0,162.0,2178.0,2021
209,75010,Mariendorf Nord,8251.66478200779,75.38635506973240,50.257570046488300,826.1088076391510,147.63161201155900,449.1770322904890,3706.4957909285100,147.63161201155900,593.6675461741430,317.2509109184570,81.66855132554340,34.55207940696070,18.846588767433100,634.5018218369140,50.257570046488300,141.34941575574800,2139.0878251036600,2022
210,44007,Grunewald,9122.0,66.0,33.0,542.0,175.0,307.0,5216.0,279.0,1753.0,449.0,898.0,27.0,16.0,718.0,197.0,66.0,2175.0,2013
211,44007,Grunewald,8987.0,71.0,43.0,434.0,114.0,239.0,5112.0,342.0,1633.0,315.0,1319.0,33.0,16.0,705.0,163.0,81.0,2268.0,2014
212,44007,Grunewald,9499.0,54.0,32.0,698.0,150.0,360.0,5378.0,258.0,1703.0,441.0,994.0,48.0,27.0,924.0,263.0,59.0,2300.0,2015
213,44007,Grunewald,9227.0,48.0,37.0,536.0,74.0,308.0,4805.0,292.0,1327.0,504.0,844.0,42.0,16.0,1014.0,388.0,96.0,1901.0,2016
214,44007,Grunewald,8840.0,58.0,37.0,591.0,94.0,277.0,4140.0,277.0,1323.0,413.0,512.0,26.0,5.0,1035.0,491.0,94.0,1741.0,2017
215,44007,Grunewald,9129.0,62.0,26.0,495.0,98.0,289.0,4095.0,211.0,1336.0,495.0,449.0,52.0,36.0,1222.0,428.0,77.0,1965.0,2018
216,44007,Grunewald,9254.0,66.0,31.0,715.0,107.0,347.0,3946.0,158.0,1189.0,444.0,597.0,46.0,10.0,1353.0,582.0,107.0,2159.0,2019
217,44007,Grunewald,9124.0,66.0,46.0,663.0,127.0,455.0,4048.0,213.0,1447.0,491.0,658.0,51.0,46.0,1144.0,440.0,86.0,2313.0,2020
218,44007,Grunewald,9694.0,30.0,25.0,682.0,116.0,490.0,3976.0,177.0,1349.0,515.0,369.0,66.0,25.0,1323.0,389.0,121.0,2602.0,2021
219,44007,Grunewald,10848.630755341600,120.37315678603700,75.23322299127300,672.0834587220380,140.4353495837100,576.7880429330930,5010.5326512187800,315.97953656334600,2241.950045139930,581.8035911325110,436.3526933493830,65.20212659243660,15.04664459825460,1253.887049854550,280.870699167419,120.37315678603700,2447.58752131608,2022
220,93009,Altglienicke,5182.0,27.0,12.0,597.0,116.0,275.0,2312.0,178.0,787.0,361.0,178.0,50.0,12.0,454.0,74.0,81.0,1218.0,2013
221,93009,Altglienicke,5338.0,35.0,19.0,545.0,77.0,216.0,2715.0,267.0,618.0,367.0,236.0,19.0,4.0,491.0,81.0,89.0,1128.0,2014
222,93009,Altglienicke,4846.0,27.0,15.0,429.0,107.0,203.0,2599.0,207.0,478.0,337.0,390.0,27.0,8.0,505.0,61.0,61.0,1252.0,2015
223,93009,Altglienicke,6165.0,11.0,8.0,603.0,94.0,249.0,3103.0,321.0,924.0,298.0,403.0,49.0,34.0,637.0,102.0,60.0,1361.0,2016
224,93009,Altglienicke,5796.0,30.0,15.0,678.0,130.0,261.0,2632.0,391.0,715.0,339.0,257.0,41.0,22.0,570.0,123.0,71.0,1340.0,2017
225,93009,Altglienicke,6066.0,37.0,26.0,666.0,104.0,266.0,2498.0,207.0,533.0,374.0,255.0,37.0,7.0,674.0,133.0,126.0,1473.0,2018
226,93009,Altglienicke,5868.0,33.0,22.0,768.0,160.0,269.0,2406.0,317.0,426.0,324.0,200.0,58.0,18.0,575.0,73.0,142.0,1569.0,2019
227,93009,Altglienicke,6062.0,39.0,18.0,669.0,132.0,452.0,2477.0,153.0,416.0,345.0,139.0,43.0,18.0,573.0,39.0,157.0,1662.0,2020
228,93009,Altglienicke,6284.0,31.0,24.0,775.0,178.0,513.0,2303.0,164.0,387.0,279.0,119.0,56.0,35.0,771.0,108.0,77.0,1741.0,2021
229,93009,Altglienicke,6671.444171444170,54.6000546000546,17.062517062517100,771.2257712257710,146.73764673764700,474.33797433797400,2726.5902265902300,122.85012285012300,358.3128583128580,269.58776958777000,211.57521157521200,37.53753753753750,3.4125034125034100,784.8757848757850,81.9000819000819,85.31258531258530,1801.8018018018000,2022
230,122003,West 4 - Auguste-Viktoria-Allee,12888.0,159.0,60.0,1276.0,310.0,620.0,5147.0,119.0,644.0,441.0,246.0,56.0,36.0,1284.0,191.0,358.0,3164.0,2013
231,122003,West 4 - Auguste-Viktoria-Allee,13860.0,156.0,74.0,1230.0,289.0,445.0,6243.0,152.0,937.0,445.0,500.0,66.0,39.0,1546.0,254.0,269.0,3369.0,2014
232,122003,West 4 - Auguste-Viktoria-Allee,13158.0,112.0,50.0,1436.0,340.0,521.0,6239.0,135.0,768.0,452.0,224.0,35.0,15.0,1166.0,201.0,208.0,3672.0,2015
233,122003,West 4 - Auguste-Viktoria-Allee,13227.0,111.0,57.0,1203.0,325.0,500.0,5968.0,130.0,939.0,347.0,191.0,73.0,34.0,1172.0,286.0,283.0,2936.0,2016
234,122003,West 4 - Auguste-Viktoria-Allee,12310.0,109.0,34.0,1575.0,385.0,644.0,4617.0,82.0,730.0,269.0,168.0,71.0,34.0,905.0,101.0,322.0,3281.0,2017
235,122003,West 4 - Auguste-Viktoria-Allee,12126.0,96.0,52.0,1490.0,354.0,524.0,4648.0,81.0,848.0,269.0,170.0,66.0,26.0,1011.0,103.0,299.0,2763.0,2018
236,122003,West 4 - Auguste-Viktoria-Allee,10844.0,96.0,41.0,1208.0,265.0,516.0,4641.0,74.0,866.0,346.0,188.0,52.0,15.0,961.0,232.0,236.0,2685.0,2019
237,122003,West 4 - Auguste-Viktoria-Allee,10482.0,114.0,40.0,1461.0,374.0,573.0,4068.0,51.0,723.0,327.0,224.0,81.0,33.0,962.0,206.0,202.0,3014.0,2020
238,122003,West 4 - Auguste-Viktoria-Allee,10628.0,99.0,48.0,1386.0,351.0,654.0,3992.0,55.0,497.0,362.0,117.0,62.0,33.0,899.0,183.0,333.0,2888.0,2021
239,122003,West 4 - Auguste-Viktoria-Allee,11534.260540304400,134.71200757299900,50.97211097356730,1496.395543581160,429.6220782057820,604.3836015437270,4758.610645889460,80.0990315298915,779.1451248816720,382.2908323017550,109.22595208621600,87.38076166897260,10.92259520862160,1070.4143304449100,116.50768222529700,305.8326658414040,2894.487730284720,2022
240,61001,Schloßstraße,21293.0,287.0,130.0,880.0,148.0,310.0,13058.0,125.0,875.0,782.0,495.0,56.0,23.0,1046.0,347.0,157.0,2555.0,2013
241,61001,Schloßstraße,18178.0,193.0,78.0,785.0,202.0,344.0,10523.0,179.0,789.0,821.0,528.0,28.0,9.0,1060.0,312.0,165.0,2189.0,2014
242,61001,Schloßstraße,19686.0,115.0,60.0,926.0,183.0,289.0,11539.0,119.0,972.0,1600.0,293.0,28.0,9.0,995.0,257.0,151.0,2123.0,2015
243,61001,Schloßstraße,19484.0,165.0,92.0,880.0,202.0,280.0,12192.0,170.0,949.0,1755.0,303.0,37.0,23.0,926.0,165.0,119.0,2283.0,2016
244,61001,Schloßstraße,17676.0,114.0,73.0,824.0,132.0,323.0,10925.0,159.0,692.0,1570.0,164.0,68.0,9.0,951.0,200.0,205.0,1976.0,2017
245,61001,Schloßstraße,16103.0,109.0,68.0,929.0,204.0,272.0,9743.0,95.0,512.0,1350.0,149.0,45.0,0.0,865.0,236.0,226.0,2025.0,2018
246,61001,Schloßstraße,17084.0,171.0,99.0,1069.0,225.0,347.0,10073.0,176.0,690.0,1686.0,293.0,171.0,23.0,1078.0,194.0,316.0,2611.0,2019
247,61001,Schloßstraße,14683.0,167.0,104.0,1020.0,212.0,366.0,8258.0,72.0,420.0,1151.0,208.0,32.0,5.0,1156.0,257.0,275.0,2461.0,2020
248,61001,Schloßstraße,16719.0,82.0,60.0,975.0,197.0,348.0,7039.0,87.0,472.0,888.0,137.0,37.0,18.0,998.0,234.0,247.0,2532.0,2021
249,61001,Schloßstraße,14652.261985145200,139.54535223947800,108.03511141120900,940.8057618726090,216.0702228224170,666.2165203691200,7683.997299122220,157.55120414134600,445.6448345712360,1057.8437992347500,112.53657438667600,58.51901868107140,18.00585190186810,864.2808912896690,171.05559306774700,238.57753769975200,2372.270988071120,2022
250,62003,Lankwitz,7187.0,74.0,31.0,702.0,144.0,319.0,3049.0,137.0,728.0,287.0,328.0,57.0,14.0,814.0,141.0,194.0,1791.0,2013
251,62003,Lankwitz,6683.0,60.0,31.0,643.0,150.0,295.0,2706.0,160.0,686.0,241.0,241.0,83.0,43.0,626.0,88.0,260.0,1543.0,2014
252,62003,Lankwitz,6058.0,45.0,26.0,637.0,128.0,257.0,2304.0,105.0,492.0,259.0,247.0,17.0,0.0,708.0,124.0,183.0,1459.0,2015
253,62003,Lankwitz,6883.0,54.0,28.0,591.0,123.0,265.0,2974.0,208.0,539.0,262.0,222.0,68.0,21.0,803.0,97.0,187.0,1441.0,2016
254,62003,Lankwitz,6288.0,35.0,16.0,641.0,108.0,283.0,2375.0,115.0,433.0,285.0,157.0,33.0,9.0,770.0,80.0,164.0,1507.0,2017
255,62003,Lankwitz,7112.0,44.0,9.0,900.0,191.0,407.0,2713.0,95.0,591.0,302.0,177.0,51.0,28.0,674.0,77.0,195.0,1837.0,2018
256,62003,Lankwitz,7047.0,42.0,21.0,810.0,134.0,295.0,2866.0,111.0,547.0,238.0,270.0,44.0,14.0,741.0,69.0,168.0,1897.0,2019
257,62003,Lankwitz,6474.0,39.0,11.0,840.0,149.0,326.0,2376.0,76.0,381.0,264.0,236.0,39.0,11.0,723.0,83.0,191.0,1873.0,2020
258,62003,Lankwitz,6784.0,35.0,16.0,686.0,141.0,394.0,2286.0,111.0,480.0,206.0,123.0,39.0,14.0,684.0,63.0,220.0,1853.0,2021
259,62003,Lankwitz,6809.635588778230,43.300895644841500,20.510950568609100,795.3690831605100,129.9026869345250,414.7770003874290,2727.956425625010,125.34469791927800,569.7486269058090,257.52637936142600,164.08760454887300,54.69586818295770,11.394972538116200,711.0462863784500,31.905923106725300,209.66749470133800,2048.81606235329,2022
260,36012,Prenzlauer Berg Nord,12053.0,80.0,23.0,780.0,164.0,225.0,7192.0,329.0,783.0,1712.0,199.0,46.0,11.0,902.0,214.0,195.0,2224.0,2013
261,36012,Prenzlauer Berg Nord,12160.0,117.0,49.0,591.0,136.0,192.0,7383.0,301.0,799.0,2061.0,143.0,26.0,15.0,1047.0,460.0,124.0,2287.0,2014
262,36012,Prenzlauer Berg Nord,14756.0,89.0,30.0,708.0,149.0,201.0,9754.0,320.0,771.0,2015.0,209.0,34.0,15.0,916.0,294.0,112.0,4466.0,2015
263,36012,Prenzlauer Berg Nord,13475.0,96.0,37.0,585.0,137.0,233.0,7935.0,204.0,755.0,2061.0,263.0,59.0,30.0,1229.0,318.0,130.0,2827.0,2016
264,36012,Prenzlauer Berg Nord,11078.0,96.0,48.0,592.0,162.0,195.0,6523.0,210.0,600.0,1567.0,213.0,26.0,0.0,1027.0,287.0,173.0,2542.0,2017
265,36012,Prenzlauer Berg Nord,10133.0,88.0,48.0,695.0,179.0,289.0,5310.0,201.0,487.0,1606.0,143.0,51.0,26.0,966.0,326.0,198.0,1793.0,2018
266,36012,Prenzlauer Berg Nord,10306.0,77.0,29.0,758.0,142.0,273.0,5743.0,259.0,594.0,1425.0,149.0,40.0,15.0,1090.0,324.0,255.0,2216.0,2019
267,36012,Prenzlauer Berg Nord,10538.0,58.0,18.0,758.0,171.0,230.0,5786.0,124.0,587.0,1228.0,98.0,66.0,15.0,1261.0,404.0,262.0,2409.0,2020
268,36012,Prenzlauer Berg Nord,9226.0,37.0,26.0,558.0,136.0,348.0,5209.0,77.0,675.0,1566.0,77.0,33.0,22.0,935.0,293.0,238.0,2014.0,2021
269,36012,Prenzlauer Berg Nord,11218.786295005800,130.66202090592300,65.33101045296170,722.2706155632990,166.9570267131240,232.28803716608600,6939.605110336820,141.55052264808400,624.274099883856,1586.0917537746800,152.4390243902440,58.07200929152150,10.88850174216030,998.1126596980260,264.9535423925670,217.7700348432060,2551.538908246230,2022
270,83010,Gropiusstadt Ost,6041.0,124.0,30.0,777.0,166.0,296.0,2377.0,124.0,593.0,320.0,154.0,59.0,18.0,717.0,53.0,36.0,1968.0,2013
271,83010,Gropiusstadt Ost,6566.0,101.0,77.0,883.0,249.0,373.0,2596.0,136.0,415.0,439.0,166.0,89.0,41.0,676.0,36.0,53.0,2305.0,2014
272,83010,Gropiusstadt Ost,7622.0,100.0,88.0,944.0,260.0,366.0,3492.0,189.0,519.0,496.0,147.0,77.0,29.0,667.0,47.0,65.0,2879.0,2015
273,83010,Gropiusstadt Ost,7576.0,64.0,47.0,949.0,275.0,393.0,3193.0,105.0,568.0,328.0,240.0,47.0,23.0,662.0,23.0,123.0,2748.0,2016
274,83010,Gropiusstadt Ost,6673.0,117.0,58.0,994.0,251.0,251.0,2807.0,175.0,544.0,444.0,181.0,23.0,23.0,708.0,76.0,76.0,2246.0,2017
275,83010,Gropiusstadt Ost,8464.0,92.0,46.0,940.0,196.0,473.0,3877.0,127.0,496.0,265.0,110.0,29.0,6.0,785.0,46.0,133.0,3352.0,2018
276,83010,Gropiusstadt Ost,7378.0,91.0,28.0,1163.0,329.0,493.0,2802.0,142.0,544.0,204.0,119.0,74.0,40.0,754.0,45.0,96.0,2563.0,2019
277,83010,Gropiusstadt Ost,8010.0,68.0,34.0,1264.0,333.0,632.0,2347.0,56.0,485.0,333.0,169.0,96.0,28.0,1201.0,169.0,135.0,2849.0,2020
278,83010,Gropiusstadt Ost,7633.0,113.0,62.0,1211.0,411.0,580.0,2490.0,107.0,451.0,248.0,124.0,90.0,28.0,1093.0,90.0,107.0,2991.0,2021
279,83010,Gropiusstadt Ost,8260.366760284160,181.72806872625100,121.15204581750100,1475.8521945041000,341.4284927584120,528.663472658186,2918.6629219670700,187.2349798997740,748.9399195990970,220.27644694091100,88.11057877636430,198.24880224682000,44.05528938818220,1172.9720799603500,99.12440112340990,99.12440112340990,2962.718211355250,2022
280,111001,"Malchow, Wartenberg und Falkenberg",8991.0,47.0,0.0,536.0,70.0,233.0,5497.0,93.0,932.0,186.0,815.0,70.0,70.0,629.0,70.0,116.0,1141.0,2013
